#,original,noisy,hamming,input delta
58,2.4,6.4,0,-4
59,2.8,2.9,97,-0.10000000000000009
60,3.1,4,0,-0.8999999999999999
61,3.3,0.7,0,2.5999999999999996
62,3.5,1.6,0,1.9
63,3.5,2.5,17,1
64,3.4,2.4,0,1
65,3.2,4.4,0,-1.2000000000000002
66,2.8,4.8,0,-2
67,2.3,2.8,47,-0.5
68,1.7,0.6,15,1.1
69,0.9,2.1,7,-1.2000000000000002
70,0,-0.6,72,0.6
71,-1,2.2,0,-3.2
72,-2,-0.8,60,-1.2
73,-3,-1.9,10,-1.1
74,-4,-5.4,27,1.4000000000000004
75,-5,-2.9,0,-2.1
76,-5.9,-4.5,12,-1.4000000000000004
77,-6.7,-7.7,0,1
78,-7.3,-5.4,0,-1.8999999999999995
79,-7.8,-7.9,100,0.10000000000000053
80,-8.1,-6.9,0,-1.1999999999999993
81,-8.2,-9.1,0,0.9000000000000004
82,-8,-8.7,57,0.6999999999999993
83,-7.7,-7,12,-0.7000000000000002
84,-7.1,-8.1,27,1
85,-6.3,-8.2,0,1.8999999999999995
86,-5.3,-3.5,0,-1.7999999999999998
87,-4.2,-4.4,90,0.20000000000000018
88,-2.9,-5.3,0,2.4
89,-1.5,-1.3,97,-0.19999999999999996
90,0,1.5,0,-1.5
91,1.5,2.3,15,-0.7999999999999998
92,3,3.4,57,-0.3999999999999999
93,4.4,6.8,0,-2.3999999999999995
94,5.8,4.6,32,1.2000000000000002
95,7,5.6,35,1.4000000000000004
96,8,8.5,85,-0.5
97,8.9,8.2,45,0.7000000000000011
98,9.5,8.7,5,0.8000000000000007
99,9.9,10.8,0,-0.9000000000000004
100,10,9.4,87,0.5999999999999996
101,9.9,7.7,0,2.2
102,9.5,7.9,0,1.5999999999999996
103,8.9,8.4,50,0.5
104,8,8,100,0
105,7,7.1,100,-0.09999999999999964
106,5.8,3.6,0,2.1999999999999997
107,4.4,4.7,100,-0.2999999999999998
108,3,2.2,12,0.7999999999999998
109,1.5,0.9,50,0.6
110,0,0.6,60,-0.6
111,-1.5,0.5,0,-2
112,-2.9,-5.7,0,2.8000000000000003
113,-4.2,-5,30,0.7999999999999998
114,-5.3,-4.3,30,-1
115,-6.3,-5.2,17,-1.0999999999999996
116,-7.1,-7.7,27,0.6000000000000005
117,-7.7,-7.2,30,-0.5
118,-8,-8.5,80,0.5
119,-8.2,-8.6,75,0.40000000000000036
120,-8.1,-8.3,100,0.20000000000000107
121,-7.8,-6.2,0,-1.5999999999999996
122,-7.3,-6.4,37,-0.8999999999999995
123,-6.7,-7.7,0,1
124,-5.9,-7.6,0,1.6999999999999993
125,-5,-4.8,95,-0.20000000000000018
126,-4,-6.3,0,2.3
127,-3,-5.1,0,2.0999999999999996
128,-2,-3.3,10,1.2999999999999998
129,-1,1.5,0,-2.5
130,0,-0.1,100,0.1
131,0.9,-0.8,2,1.7000000000000002
132,1.7,2.1,50,-0.40000000000000013
133,2.3,1.2,2,1.0999999999999999
134,2.8,0.7,0,2.0999999999999996
135,3.2,2,0,1.2000000000000002
136,3.4,2.2,0,1.1999999999999997
137,3.5,3.7,97,-0.20000000000000018
138,3.5,3.6,97,-0.10000000000000009
139,3.3,0.8,0,2.5
140,3.1,2,0,1.1
141,2.8,1.8,2,0.9999999999999998
142,2.4,2.2,67,0.19999999999999973
143,1.9,1.7,75,0.19999999999999996
144,1.5,1.2,82,0.30000000000000004
145,1.1,1.7,67,-0.5999999999999999
146,0.7,0.4,70,0.29999999999999993
147,0.4,-0.5,62,0.9
148,0.2,0.3,95,-0.09999999999999998
149,0,-1,0,1
150,0,-0.9,0,0.9
151,0,-2.1,0,2.1
152,0.2,-0.8,0,1
153,0.4,1.5,0,-1.1
154,0.7,-0.9,0,1.6
155,1.1,0.5,27,0.6000000000000001
156,1.5,1,67,0.5
157,1.9,4.4,0,-2.5000000000000004
158,2.4,2.5,80,-0.10000000000000009
159,2.8,2.6,75,0.19999999999999973
160,3.1,3.6,90,-0.5
161,3.3,3.2,97,0.09999999999999964
162,3.5,3.2,95,0.2999999999999998
163,3.5,3.8,85,-0.2999999999999998
164,3.4,4.1,0,-0.6999999999999997
165,3.2,3.7,92,-0.5
166,2.8,4.1,0,-1.2999999999999998
167,2.3,0.8,2,1.4999999999999998
168,1.7,1.2,75,0.5
169,0.9,3,0,-2.1
170,0,0.8,40,-0.8
171,-1,-1.3,97,0.30000000000000004
172,-2,-2.2,75,0.20000000000000018
173,-3,-2,10,-1
174,-4,-4.2,100,0.20000000000000018
175,-5,-2.7,0,-2.3
176,-5.9,-3.7,0,-2.2
177,-6.7,-6.7,100,0
178,-7.3,-9.9,0,2.6000000000000005
179,-7.8,-6.2,0,-1.5999999999999996
180,-8.1,-9.4,0,1.3000000000000007
181,-8.2,-9.9,0,1.700000000000001
182,-8,-7.7,100,-0.2999999999999998
183,-7.7,-8.8,27,1.1000000000000005
184,-7.1,-7.7,27,0.6000000000000005
185,-6.3,-4.6,0,-1.7000000000000002
186,-5.3,-6.3,20,1
187,-4.2,-2.6,30,-1.6
188,-2.9,-3.2,100,0.30000000000000027
189,-1.5,-2.2,67,0.7000000000000002
190,0,1.1,2,-1.1
191,1.5,2,45,-0.5
192,3,2.2,12,0.7999999999999998
193,4.4,3.4,0,1.0000000000000004
194,5.8,8.4,0,-2.6000000000000005
195,7,5.2,32,1.7999999999999998
196,8,6,2,2
197,8.9,7.8,45,1.1000000000000005
198,9.5,11,0,-1.5
199,9.9,11.6,0,-1.6999999999999993
Average,30.815
