#,original,noisy,hamming,input delta
171,-1,-1.3,97,0.30000000000000004
172,-2,-1.2,82,-0.8
173,-3,-2.9,100,-0.10000000000000009
174,-4,-3.2,30,-0.7999999999999998
175,-5,-5.6,82,0.5999999999999996
176,-5.9,-5.3,52,-0.6000000000000005
177,-6.7,-7.1,72,0.39999999999999947
178,-7.3,-6.7,52,-0.5999999999999996
179,-7.8,-6.1,0,-1.7000000000000002
180,-8.1,-9.6,0,1.5
181,-8.2,-6.7,0,-1.4999999999999991
182,-8,-6.7,0,-1.2999999999999998
183,-7.7,-8.9,7,1.2000000000000002
184,-7.1,-7.1,100,0
185,-6.3,-6.5,92,0.20000000000000018
186,-5.3,-4.9,97,-0.39999999999999947
187,-4.2,-3.9,100,-0.30000000000000027
188,-2.9,-1.4,0,-1.5
189,-1.5,-2.9,2,1.4
190,0,0.2,95,-0.2
191,1.5,1.5,100,0
192,3,3.3,60,-0.2999999999999998
193,4.4,3.7,2,0.7000000000000002
194,5.8,5.1,67,0.7000000000000002
195,7,6.7,97,0.2999999999999998
196,8,7.4,42,0.5999999999999996
197,8.9,9.3,70,-0.40000000000000036
198,9.5,9.3,75,0.1999999999999993
199,9.9,10.4,90,-0.5
Average,55.83
