#,original,noisy,hamming,input delta
151,0,0.7,50,-0.7
152,0.2,-0.1,95,0.30000000000000004
153,0.4,0.3,90,0.10000000000000003
154,0.7,0.5,75,0.19999999999999996
155,1.1,0.5,27,0.6000000000000001
156,1.5,-0.5,0,2
157,1.9,1.9,100,0
158,2.4,2.1,65,0.2999999999999998
159,2.8,2.5,70,0.2999999999999998
160,3.1,4,0,-0.8999999999999999
161,3.3,1.7,0,1.5999999999999999
162,3.5,5.2,0,-1.7000000000000002
163,3.5,3.9,30,-0.3999999999999999
164,3.4,3.5,100,-0.10000000000000009
165,3.2,2.4,2,0.8000000000000003
166,2.8,3.3,47,-0.5
167,2.3,2.5,75,-0.20000000000000018
168,1.7,0.6,15,1.1
169,0.9,0.3,32,0.6000000000000001
170,0,1.5,0,-1.5
171,-1,0,0,-1
172,-2,-0.6,10,-1.4
173,-3,-5,0,2
174,-4,-5.2,30,1.2000000000000002
175,-5,-5.7,72,0.7000000000000002
176,-5.9,-6.5,57,0.5999999999999996
177,-6.7,-6.8,100,0.09999999999999964
178,-7.3,-8.1,47,0.7999999999999998
179,-7.8,-7.3,47,-0.5
180,-8.1,-9.5,0,1.4000000000000004
181,-8.2,-9.8,0,1.6000000000000014
182,-8,-9.3,0,1.3000000000000007
183,-7.7,-8.2,100,0.4999999999999991
184,-7.1,-8.2,27,1.0999999999999996
185,-6.3,-6.3,100,0
186,-5.3,-4.9,97,-0.39999999999999947
187,-4.2,-3.9,100,-0.30000000000000027
188,-2.9,-2,10,-0.8999999999999999
189,-1.5,-2.4,15,0.8999999999999999
190,0,0.8,40,-0.8
191,1.5,1.5,100,0
192,3,4,0,-1
193,4.4,4.3,100,0.10000000000000053
194,5.8,5.2,95,0.5999999999999996
195,7,7.7,42,-0.7000000000000002
196,8,8.4,95,-0.40000000000000036
197,8.9,8.3,50,0.5999999999999996
198,9.5,9.8,95,-0.3000000000000007
199,9.9,10.4,90,-0.5
Average,60.48
