#,original,noisy,hamming,input delta
184,-7.1,-6.2,62,-0.8999999999999995
185,-6.3,-5.5,50,-0.7999999999999998
186,-5.3,-5.6,82,0.2999999999999998
187,-4.2,-4.7,87,0.5
188,-2.9,-4,62,1.1
189,-1.5,-0.3,22,-1.2
190,0,-1.8,17,1.8
191,1.5,1.4,87,0.10000000000000009
192,3,3.4,97,-0.3999999999999999
193,4.4,5.1,67,-0.6999999999999993
194,5.8,5.9,95,-0.10000000000000053
195,7,7.3,87,-0.2999999999999998
196,8,7.1,52,0.9000000000000004
197,8.9,8.7,100,0.20000000000000107
198,9.5,9.3,100,0.1999999999999993
199,9.9,10.8,85,-0.9000000000000004
Average,78.625
