#,original,noisy,hamming,input delta
82,-8,-8.6,100,0.5999999999999996
83,-7.7,-7.2,100,-0.5
84,-7.1,-7,100,-0.09999999999999964
85,-6.3,-6.6,95,0.2999999999999998
86,-5.3,-5.4,100,0.10000000000000053
87,-4.2,-3.5,60,-0.7000000000000002
88,-2.9,-2.5,90,-0.3999999999999999
89,-1.5,-1.3,95,-0.19999999999999996
90,0,-0.1,95,0.1
91,1.5,1.4,82,0.10000000000000009
92,3,2.2,12,0.7999999999999998
93,4.4,4.2,90,0.20000000000000018
94,5.8,5.8,100,0
95,7,6.7,95,0.2999999999999998
96,8,7.7,42,0.2999999999999998
97,8.9,8.4,97,0.5
98,9.5,9.4,100,0.09999999999999964
99,9.9,10.3,100,-0.40000000000000036
100,10,10.4,100,-0.40000000000000036
101,9.9,10.9,100,-1
102,9.5,10.6,100,-1.0999999999999996
103,8.9,9.2,100,-0.29999999999999893
104,8,8,100,0
105,7,6.5,95,0.5
106,5.8,6.7,97,-0.9000000000000004
107,4.4,4.9,60,-0.5
108,3,2.3,12,0.7000000000000002
109,1.5,1.6,70,-0.10000000000000009
110,0,0,100,0
111,-1.5,-1.6,95,0.10000000000000009
112,-2.9,-2.3,70,-0.6000000000000001
113,-4.2,-5.7,65,1.5
114,-5.3,-5.7,67,0.40000000000000036
115,-6.3,-5.4,7,-0.8999999999999995
116,-7.1,-6.7,100,-0.39999999999999947
117,-7.7,-7.1,100,-0.6000000000000005
118,-8,-8.7,100,0.6999999999999993
119,-8.2,-8.5,100,0.3000000000000007
120,-8.1,-7,100,-1.0999999999999996
121,-7.8,-7.6,100,-0.20000000000000018
122,-7.3,-7,100,-0.2999999999999998
123,-6.7,-6.6,100,-0.10000000000000053
124,-5.9,-6,97,0.09999999999999964
125,-5,-5.2,97,0.20000000000000018
126,-4,-3.9,100,-0.10000000000000009
127,-3,-3.8,42,0.7999999999999998
128,-2,-2.1,100,0.10000000000000009
129,-1,-1.3,92,0.30000000000000004
130,0,-0.6,7,0.6
131,0.9,0.5,20,0.4
132,1.7,2.5,0,-0.8
133,2.3,2.9,27,-0.6000000000000001
134,2.8,2.3,27,0.5
135,3.2,3.9,27,-0.6999999999999997
136,3.4,2.7,0,0.6999999999999997
137,3.5,3.7,90,-0.20000000000000018
138,3.5,3.5,100,0
139,3.3,2.9,15,0.3999999999999999
140,3.1,2.3,0,0.8000000000000003
141,2.8,2.4,42,0.3999999999999999
142,2.4,2.1,32,0.2999999999999998
143,1.9,0.6,0,1.2999999999999998
144,1.5,1.5,100,0
145,1.1,1.2,85,-0.09999999999999987
146,0.7,0.9,62,-0.20000000000000007
147,0.4,0.5,85,-0.09999999999999998
148,0.2,0.4,62,-0.2
149,0,-0.2,85,0.2
150,0,0.5,0,-0.5
151,0,1,0,-1
152,0.2,0.3,75,-0.09999999999999998
153,0.4,0.2,62,0.2
154,0.7,1.5,0,-0.8
155,1.1,1.3,52,-0.19999999999999996
156,1.5,1.2,20,0.30000000000000004
157,1.9,3.4,0,-1.5
158,2.4,1.8,0,0.5999999999999999
159,2.8,2.4,42,0.3999999999999999
160,3.1,2.9,42,0.20000000000000018
161,3.3,4.9,0,-1.6000000000000005
162,3.5,3.4,87,0.10000000000000009
163,3.5,3.7,90,-0.20000000000000018
164,3.4,4.5,20,-1.1
165,3.2,3.9,27,-0.6999999999999997
166,2.8,2.6,57,0.19999999999999973
167,2.3,2,32,0.2999999999999998
168,1.7,2.4,0,-0.7
169,0.9,1.7,0,-0.7999999999999999
170,0,0.2,35,-0.2
171,-1,-1.3,92,0.30000000000000004
172,-2,-1.4,85,-0.6000000000000001
173,-3,-3,100,0
174,-4,-3.7,100,-0.2999999999999998
175,-5,-5.7,65,0.7000000000000002
176,-5.9,-6.2,42,0.2999999999999998
177,-6.7,-7.1,100,0.39999999999999947
178,-7.3,-7.3,100,0
179,-7.8,-8,100,0.20000000000000018
180,-8.1,-7.8,100,-0.2999999999999998
181,-8.2,-9.5,100,1.3000000000000007
182,-8,-8.1,100,0.09999999999999964
183,-7.7,-7.1,100,-0.6000000000000005
184,-7.1,-6.7,100,-0.39999999999999947
185,-6.3,-6.6,95,0.2999999999999998
186,-5.3,-5.5,100,0.20000000000000018
187,-4.2,-3.3,50,-0.9000000000000004
188,-2.9,-3.7,30,0.8000000000000003
189,-1.5,-1.9,87,0.3999999999999999
190,0,-0.6,7,0.6
191,1.5,0.5,0,1
192,3,2.1,5,0.8999999999999999
193,4.4,5.1,55,-0.6999999999999993
194,5.8,5.8,100,0
195,7,6.7,95,0.2999999999999998
196,8,7.3,5,0.7000000000000002
197,8.9,8.3,97,0.5999999999999996
198,9.5,9.3,100,0.1999999999999993
199,9.9,9.7,100,0.20000000000000107
Average,63.815
